sim_code,step,sim_time,created,node_a,node_b,n_turns,description
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:16:40,Francisco Lopez,Hailey Johnson,16,"conversing about Francisco Lopez and Hailey Johnson discussing the development of their novel, particularly focusing on collaborative art scenes, event structure, community engagement, and potential partnerships with local businesses."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:17:10,Ryan Park,Tom Moreno,14,"conversing about Tom Moreno and Ryan Park discussing how to leverage technology to enhance community engagement for local businesses, particularly in relation to upcoming initiatives by Maria Lopez, and planning a meeting to brainstorm app features and potential partnerships."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:17:40,Ryan Park,Tom Moreno,14,"conversing about Tom Moreno and Ryan Park discussing how to leverage technology to enhance community engagement for local businesses, particularly in relation to upcoming initiatives by Maria Lopez, and planning a meeting to brainstorm app features and potential partnerships."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:17:40,Eddy Lin,Klaus Mueller,16,"conversing about Eddy Lin and Klaus Mueller discussing their upcoming Valentine's Day party, focusing on incorporating local art and community engagement while exploring the impact of gentrification on artists."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:17:50,Ryan Park,Tom Moreno,14,"conversing about Tom Moreno and Ryan Park discussing how to leverage technology to enhance community engagement for local businesses, particularly in relation to upcoming initiatives by Maria Lopez, and planning a meeting to brainstorm app features and potential partnerships."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:26:20,Eddy Lin,Klaus Mueller,16,"conversing about Eddy Lin and Klaus Mueller discussing their upcoming Valentine's Day party, focusing on incorporating local art and community engagement while exploring the impact of gentrification on artists."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:26:50,Mei Lin,Tom Moreno,16,"conversing about Mei Lin and Tom Moreno collaborating on decoration ideas, quotes, and promotion strategies for a Valentine's Day event at The Willow Market."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:27:10,Eddy Lin,Klaus Mueller,16,"conversing about Eddy Lin and Klaus Mueller discussing their upcoming Valentine's Day party, focusing on incorporating local art and community engagement while exploring the impact of gentrification on artists."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:27:20,Francisco Lopez,Hailey Johnson,16,"conversing about Francisco Lopez and Hailey Johnson discussing the development of their novel, particularly focusing on collaborative art scenes, event structure, community engagement, and potential partnerships with local businesses."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:27:20,Mei Lin,Tom Moreno,16,"conversing about Mei Lin and Tom Moreno collaborating on decoration ideas, quotes, and promotion strategies for a Valentine's Day event at The Willow Market."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:27:30,Mei Lin,Tom Moreno,16,"conversing about Mei Lin and Tom Moreno collaborating on decoration ideas, quotes, and promotion strategies for a Valentine's Day event at The Willow Market."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:27:30,Eddy Lin,Klaus Mueller,16,"conversing about Eddy Lin and Klaus Mueller discussing their upcoming Valentine's Day party, focusing on incorporating local art and community engagement while exploring the impact of gentrification on artists."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:27:50,Arthur Burton,Jennifer Moore,14,"conversing about Jennifer Moore and Arthur Burton discussing their collaboration for an upcoming Valentine's event, focusing on integrating local stories into artwork and creating a special cocktail that complements those stories."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:27:50,Eddy Lin,Klaus Mueller,16,"conversing about Eddy Lin and Klaus Mueller discussing their upcoming Valentine's Day party, focusing on incorporating local art and community engagement while exploring the impact of gentrification on artists."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:28:10,Francisco Lopez,Hailey Johnson,16,"conversing about Francisco Lopez and Hailey Johnson discussing the development of their novel, particularly focusing on collaborative art scenes, event structure, community engagement, and potential partnerships with local businesses."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:28:10,Arthur Burton,Jennifer Moore,14,"conversing about Jennifer Moore and Arthur Burton discussing their collaboration for an upcoming Valentine's event, focusing on integrating local stories into artwork and creating a special cocktail that complements those stories."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:28:30,Giorgio Rossi,Ryan Park,16,"conversing about Ryan Park and Giorgio Rossi discussing plans for a Valentine's Day party that incorporates local stories, poetry, and interactive art elements to engage the community."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:28:50,Arthur Burton,Jennifer Moore,14,"conversing about Jennifer Moore and Arthur Burton discussing their collaboration for an upcoming Valentine's event, focusing on integrating local stories into artwork and creating a special cocktail that complements those stories."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:28:50,Mei Lin,Tom Moreno,16,"conversing about Mei Lin and Tom Moreno collaborating on decoration ideas, quotes, and promotion strategies for a Valentine's Day event at The Willow Market."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:29:00,Eddy Lin,Klaus Mueller,16,"conversing about Eddy Lin and Klaus Mueller discussing their upcoming Valentine's Day party, focusing on incorporating local art and community engagement while exploring the impact of gentrification on artists."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:29:50,Mei Lin,Tom Moreno,16,"conversing about Mei Lin and Tom Moreno collaborating on decoration ideas, quotes, and promotion strategies for a Valentine's Day event at The Willow Market."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:30:30,Eddy Lin,Klaus Mueller,16,"conversing about Eddy Lin and Klaus Mueller discussing their upcoming Valentine's Day party, focusing on incorporating local art and community engagement while exploring the impact of gentrification on artists."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:34:20,Adam Smith,John Lin,16,"conversing about John Lin and Adam Smith discussing the structure and topics for workshops aimed at local entrepreneurs, including creative problem-solving, community engagement, and incorporating local business owners' experiences, while also planning to promote the workshops effectively."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:34:30,Mei Lin,Tom Moreno,16,"conversing about Mei Lin and Tom Moreno collaborating on decoration ideas, quotes, and promotion strategies for a Valentine's Day event at The Willow Market."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:34:30,Eddy Lin,Klaus Mueller,16,"conversing about Eddy Lin and Klaus Mueller discussing their upcoming Valentine's Day party, focusing on incorporating local art and community engagement while exploring the impact of gentrification on artists."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:34:40,Eddy Lin,Klaus Mueller,16,"conversing about Eddy Lin and Klaus Mueller discussing their upcoming Valentine's Day party, focusing on incorporating local art and community engagement while exploring the impact of gentrification on artists."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:34:50,Adam Smith,John Lin,16,"conversing about John Lin and Adam Smith discussing the structure and topics for workshops aimed at local entrepreneurs, including creative problem-solving, community engagement, and incorporating local business owners' experiences, while also planning to promote the workshops effectively."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:36:30,Arthur Burton,Jennifer Moore,14,"conversing about Jennifer Moore and Arthur Burton discussing their collaboration for an upcoming Valentine's event, focusing on integrating local stories into artwork and creating a special cocktail that complements those stories."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:36:40,Arthur Burton,Jennifer Moore,14,"conversing about Jennifer Moore and Arthur Burton discussing their collaboration for an upcoming Valentine's event, focusing on integrating local stories into artwork and creating a special cocktail that complements those stories."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:37:30,Mei Lin,Tom Moreno,16,"conversing about Mei Lin and Tom Moreno collaborating on decoration ideas, quotes, and promotion strategies for a Valentine's Day event at The Willow Market."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:38:00,Mei Lin,Tom Moreno,16,"conversing about Mei Lin and Tom Moreno collaborating on decoration ideas, quotes, and promotion strategies for a Valentine's Day event at The Willow Market."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:38:20,Adam Smith,John Lin,16,"conversing about John Lin and Adam Smith discussing the structure and topics for workshops aimed at local entrepreneurs, including creative problem-solving, community engagement, and incorporating local business owners' experiences, while also planning to promote the workshops effectively."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:38:30,Mei Lin,Tom Moreno,16,"conversing about Mei Lin and Tom Moreno collaborating on decoration ideas, quotes, and promotion strategies for a Valentine's Day event at The Willow Market."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:40:00,Francisco Lopez,Latoya Williams,16,"conversing about Latoya Williams and Francisco Lopez discussing candidates for the local mayor election, particularly Maria Lopez's initiatives for small businesses and community engagement, and planning to feature local businesses in their web series."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:43:40,Abigail Chen,Hailey Johnson,16,"conversing about Abigail Chen and Hailey Johnson discussing how to integrate local stories and community narratives into Hailey's novel, while planning collaborative brainstorming sessions with local artists and considering interactive elements and visual presentations to enhance their projects."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:44:10,Francisco Lopez,Latoya Williams,16,"conversing about Latoya Williams and Francisco Lopez discussing candidates for the local mayor election, particularly Maria Lopez's initiatives for small businesses and community engagement, and planning to feature local businesses in their web series."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:51:10,Mei Lin,Ryan Park,16,"conversing about Mei Lin and Ryan Park discussing plans for a Valentine's Day party that incorporates local stories, interactive art, and collaboration with local artists."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:53:50,Arthur Burton,Giorgio Rossi,16,"conversing about Arthur Burton and Giorgio Rossi discussing ideas to incorporate community issues into their Valentine's Day party by collaborating with local artists, creating interactive booths, signature cocktails inspired by community stories, and promoting the event through social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:54:20,Arthur Burton,Giorgio Rossi,16,"conversing about Arthur Burton and Giorgio Rossi discussing ideas to incorporate community issues into their Valentine's Day party by collaborating with local artists, creating interactive booths, signature cocktails inspired by community stories, and promoting the event through social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:54:30,Adam Smith,Tom Moreno,16,conversing about Tom Moreno and Adam Smith discussing strategies to support mayoral candidate Maria Lopez's initiatives for local businesses by planning workshops and engaging the community.
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:54:50,Arthur Burton,Giorgio Rossi,16,"conversing about Arthur Burton and Giorgio Rossi discussing ideas to incorporate community issues into their Valentine's Day party by collaborating with local artists, creating interactive booths, signature cocktails inspired by community stories, and promoting the event through social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:55:30,Arthur Burton,Giorgio Rossi,16,"conversing about Arthur Burton and Giorgio Rossi discussing ideas to incorporate community issues into their Valentine's Day party by collaborating with local artists, creating interactive booths, signature cocktails inspired by community stories, and promoting the event through social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:56:10,Arthur Burton,Giorgio Rossi,16,"conversing about Arthur Burton and Giorgio Rossi discussing ideas to incorporate community issues into their Valentine's Day party by collaborating with local artists, creating interactive booths, signature cocktails inspired by community stories, and promoting the event through social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:56:50,Arthur Burton,Giorgio Rossi,16,"conversing about Arthur Burton and Giorgio Rossi discussing ideas to incorporate community issues into their Valentine's Day party by collaborating with local artists, creating interactive booths, signature cocktails inspired by community stories, and promoting the event through social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:57:00,Adam Smith,Tom Moreno,16,conversing about Tom Moreno and Adam Smith discussing strategies to support mayoral candidate Maria Lopez's initiatives for local businesses by planning workshops and engaging the community.
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:57:30,Arthur Burton,Giorgio Rossi,16,"conversing about Arthur Burton and Giorgio Rossi discussing ideas to incorporate community issues into their Valentine's Day party by collaborating with local artists, creating interactive booths, signature cocktails inspired by community stories, and promoting the event through social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:57:40,Abigail Chen,Hailey Johnson,16,"conversing about Abigail Chen and Hailey Johnson discussing how to integrate local stories and community narratives into Hailey's novel, while planning collaborative brainstorming sessions with local artists and considering interactive elements and visual presentations to enhance their projects."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:58:10,Arthur Burton,Giorgio Rossi,16,"conversing about Arthur Burton and Giorgio Rossi discussing ideas to incorporate community issues into their Valentine's Day party by collaborating with local artists, creating interactive booths, signature cocktails inspired by community stories, and promoting the event through social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:58:20,Arthur Burton,Giorgio Rossi,16,"conversing about Arthur Burton and Giorgio Rossi discussing ideas to incorporate community issues into their Valentine's Day party by collaborating with local artists, creating interactive booths, signature cocktails inspired by community stories, and promoting the event through social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 16:59:30,Arthur Burton,Giorgio Rossi,16,"conversing about Arthur Burton and Giorgio Rossi discussing ideas to incorporate community issues into their Valentine's Day party by collaborating with local artists, creating interactive booths, signature cocktails inspired by community stories, and promoting the event through social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:01:00,Adam Smith,Tom Moreno,16,conversing about Tom Moreno and Adam Smith discussing strategies to support mayoral candidate Maria Lopez's initiatives for local businesses by planning workshops and engaging the community.
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:03:20,Adam Smith,Tom Moreno,16,conversing about Tom Moreno and Adam Smith discussing strategies to support mayoral candidate Maria Lopez's initiatives for local businesses by planning workshops and engaging the community.
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:03:50,Isabella Rodriguez,Klaus Mueller,16,"conversing about Isabella Rodriguez and Klaus Mueller discussing the decorations and final touches for the upcoming Valentine's Day party, including eco-friendly materials, quotes about love, and the layout of decorations."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:06:00,Abigail Chen,Latoya Williams,16,"conversing about Latoya Williams and Abigail Chen discussing their animation project that incorporates local businesses, specifically focusing on local coffee shops and their stories, while planning a brainstorming session to share ideas and photos."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:06:50,Jennifer Moore,Sam Moore,16,"conversing about Sam and Jennifer discussing how to incorporate Jennifer's watercolor paintings and interactive art activities, including a collaborative mural and local artist involvement, into their upcoming Valentine's Day party."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:10:50,Isabella Rodriguez,Klaus Mueller,16,"conversing about Isabella Rodriguez and Klaus Mueller discussing the decorations and final touches for the upcoming Valentine's Day party, including eco-friendly materials, quotes about love, and the layout of decorations."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:12:40,Arthur Burton,Giorgio Rossi,16,"conversing about Arthur Burton and Giorgio Rossi discussing ideas to incorporate community issues into their Valentine's Day party by collaborating with local artists, creating interactive booths, signature cocktails inspired by community stories, and promoting the event through social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:14:30,Francisco Lopez,Rajiv Patel,16,"conversing about Rajiv Patel and Francisco Lopez discussing their collaboration project that blends visual art and storytelling through improvisation, incorporating audience interaction and local community stories."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:14:40,Abigail Chen,Latoya Williams,16,"conversing about Latoya Williams and Abigail Chen discussing their animation project that incorporates local businesses, specifically focusing on local coffee shops and their stories, while planning a brainstorming session to share ideas and photos."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:16:20,Adam Smith,Mei Lin,16,"conversing about Mei Lin and Adam Smith discussing the planning and logistics of workshops for local entrepreneurs, focusing on creativity, community engagement strategies, potential guest speakers, and necessary materials."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:20:10,Isabella Rodriguez,Klaus Mueller,16,"conversing about Isabella Rodriguez and Klaus Mueller discussing the decorations and final touches for the upcoming Valentine's Day party, including eco-friendly materials, quotes about love, and the layout of decorations."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:20:50,Ayesha Khan,Carlos Gomez,16,"conversing about Ayesha Khan and Carlos Gomez discussing a creative cooking theme for Ayesha's Valentine's Day party, inspired by love and nature, and collaborating on a playlist that combines poetry and music."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:21:00,Isabella Rodriguez,Klaus Mueller,16,"conversing about Isabella Rodriguez and Klaus Mueller discussing the decorations and final touches for the upcoming Valentine's Day party, including eco-friendly materials, quotes about love, and the layout of decorations."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:21:30,Ayesha Khan,Carlos Gomez,16,"conversing about Ayesha Khan and Carlos Gomez discussing a creative cooking theme for Ayesha's Valentine's Day party, inspired by love and nature, and collaborating on a playlist that combines poetry and music."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:21:50,Ayesha Khan,Carlos Gomez,16,"conversing about Ayesha Khan and Carlos Gomez discussing a creative cooking theme for Ayesha's Valentine's Day party, inspired by love and nature, and collaborating on a playlist that combines poetry and music."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:22:40,Arthur Burton,Tom Moreno,16,"conversing about Arthur Burton and Tom Moreno collaborating on a workshop with Maria Lopez, focusing on incorporating local flavors into cocktails and planning a tasting session at The Rose and Crown, including ideas for themes and flavors inspired by Valentine's Day."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:22:50,Ayesha Khan,Carlos Gomez,16,"conversing about Ayesha Khan and Carlos Gomez discussing a creative cooking theme for Ayesha's Valentine's Day party, inspired by love and nature, and collaborating on a playlist that combines poetry and music."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:23:00,Arthur Burton,Tom Moreno,16,"conversing about Arthur Burton and Tom Moreno collaborating on a workshop with Maria Lopez, focusing on incorporating local flavors into cocktails and planning a tasting session at The Rose and Crown, including ideas for themes and flavors inspired by Valentine's Day."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:23:10,Ayesha Khan,Carlos Gomez,16,"conversing about Ayesha Khan and Carlos Gomez discussing a creative cooking theme for Ayesha's Valentine's Day party, inspired by love and nature, and collaborating on a playlist that combines poetry and music."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:31:20,Arthur Burton,Tom Moreno,16,"conversing about Arthur Burton and Tom Moreno collaborating on a workshop with Maria Lopez, focusing on incorporating local flavors into cocktails and planning a tasting session at The Rose and Crown, including ideas for themes and flavors inspired by Valentine's Day."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:32:20,Arthur Burton,Tom Moreno,16,"conversing about Arthur Burton and Tom Moreno collaborating on a workshop with Maria Lopez, focusing on incorporating local flavors into cocktails and planning a tasting session at The Rose and Crown, including ideas for themes and flavors inspired by Valentine's Day."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:35:50,Abigail Chen,Rajiv Patel,13,"conversing about Rajiv Patel and Abigail Chen discussing their respective creative projects, with Rajiv working on a Fibonacci-inspired cocktail and Abigail on an animation project with interactive elements, and planning to collaborate on integrating their ideas."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:36:20,Arthur Burton,Tom Moreno,16,"conversing about Arthur Burton and Tom Moreno collaborating on a workshop with Maria Lopez, focusing on incorporating local flavors into cocktails and planning a tasting session at The Rose and Crown, including ideas for themes and flavors inspired by Valentine's Day."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:36:30,Arthur Burton,Tom Moreno,16,"conversing about Arthur Burton and Tom Moreno collaborating on a workshop with Maria Lopez, focusing on incorporating local flavors into cocktails and planning a tasting session at The Rose and Crown, including ideas for themes and flavors inspired by Valentine's Day."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:37:50,Adam Smith,Sam Moore,16,"conversing about Sam Moore and Adam Smith discussing creative ideas for an upcoming Valentine's Day party, including involving local artists and schools, interactive art activities, live music, and logistics for coordinating the event."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:39:20,Ayesha Khan,Isabella Rodriguez,16,"conversing about Isabella Rodriguez and Ayesha Khan discussing the menu and presentation ideas for a Valentine's Day party, incorporating romantic and nature themes."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:43:00,Eddy Lin,Mei Lin,16,"conversing about Mei Lin and Eddy Lin discussing their upcoming lunch meeting presentation on ethical theories in music, focusing on classical pieces like Beethoven's 'Eroica' Symphony and John Adams' 'Nixon in China', as well as contemporary composers such as Philip Glass and Caroline Shaw."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:43:20,Giorgio Rossi,Tom Moreno,16,"conversing about Giorgio Rossi and Tom Moreno discussing ideas for cocktails incorporating local flavors for an upcoming Valentine's Day party, including the concept of a signature cocktail that tells a story about the community, engaging local artists, and promoting the event through social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:43:50,Giorgio Rossi,Tom Moreno,16,"conversing about Giorgio Rossi and Tom Moreno discussing ideas for cocktails incorporating local flavors for an upcoming Valentine's Day party, including the concept of a signature cocktail that tells a story about the community, engaging local artists, and promoting the event through social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:47:10,Arthur Burton,Carlos Gomez,16,"conversing about Arthur Burton and Carlos Gomez discussing plans for a Valentine's Day tasting event featuring the 'Fibonacci Fizz' cocktail, incorporating local herbs, poetry readings, special appetizers, and social media promotion."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:47:20,Giorgio Rossi,Tom Moreno,16,"conversing about Giorgio Rossi and Tom Moreno discussing ideas for cocktails incorporating local flavors for an upcoming Valentine's Day party, including the concept of a signature cocktail that tells a story about the community, engaging local artists, and promoting the event through social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:47:40,Arthur Burton,Carlos Gomez,16,"conversing about Arthur Burton and Carlos Gomez discussing plans for a Valentine's Day tasting event featuring the 'Fibonacci Fizz' cocktail, incorporating local herbs, poetry readings, special appetizers, and social media promotion."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:48:10,Giorgio Rossi,Tom Moreno,16,"conversing about Giorgio Rossi and Tom Moreno discussing ideas for cocktails incorporating local flavors for an upcoming Valentine's Day party, including the concept of a signature cocktail that tells a story about the community, engaging local artists, and promoting the event through social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:49:30,Abigail Chen,Francisco Lopez,16,"conversing about Francisco Lopez and Abigail Chen discussing ideas for a project that features local businesses, particularly coffee shops, and planning their upcoming coffee meeting with Latoya to brainstorm further."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:49:30,Ayesha Khan,Isabella Rodriguez,16,"conversing about Isabella Rodriguez and Ayesha Khan discussing the menu and presentation ideas for a Valentine's Day party, incorporating romantic and nature themes."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:51:10,Ayesha Khan,Isabella Rodriguez,16,"conversing about Isabella Rodriguez and Ayesha Khan discussing the menu and presentation ideas for a Valentine's Day party, incorporating romantic and nature themes."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:56:00,Ayesha Khan,Isabella Rodriguez,16,"conversing about Isabella Rodriguez and Ayesha Khan discussing the menu and presentation ideas for a Valentine's Day party, incorporating romantic and nature themes."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:56:10,Ayesha Khan,Isabella Rodriguez,16,"conversing about Isabella Rodriguez and Ayesha Khan discussing the menu and presentation ideas for a Valentine's Day party, incorporating romantic and nature themes."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 17:59:20,Adam Smith,Ayesha Khan,16,"conversing about Ayesha Khan and Adam Smith discussing ideas to incorporate local artists, musicians, and poets into their Valentine's Day party to enhance creativity and community engagement."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:01:00,Isabella Rodriguez,Sam Moore,16,"conversing about Isabella Rodriguez and Sam Moore discussing the final details for their Valentine's Day party, including decorations, music, flowers, quotes, and interactive elements to ensure a memorable event."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:02:00,Maria Lopez,Wolfgang Schulz,16,"conversing about Maria Lopez and Wolfgang Schulz discussing dinner plans, sharing cooking tips, and making plans for a pizza night together."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:02:20,John Lin,Mei Lin,16,conversing about John and Mei Lin discussing how to integrate family discussions about ethics into Eddy's music project while planning a listening session and dinner that complements their exploration of classical and contemporary music.
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:03:30,Arthur Burton,Carlos Gomez,16,"conversing about Arthur Burton and Carlos Gomez discussing plans for a Valentine's Day tasting event featuring the 'Fibonacci Fizz' cocktail, incorporating local herbs, poetry readings, special appetizers, and social media promotion."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:04:20,Arthur Burton,Carlos Gomez,16,"conversing about Arthur Burton and Carlos Gomez discussing plans for a Valentine's Day tasting event featuring the 'Fibonacci Fizz' cocktail, incorporating local herbs, poetry readings, special appetizers, and social media promotion."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:05:30,Arthur Burton,Carlos Gomez,16,"conversing about Arthur Burton and Carlos Gomez discussing plans for a Valentine's Day tasting event featuring the 'Fibonacci Fizz' cocktail, incorporating local herbs, poetry readings, special appetizers, and social media promotion."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:06:20,Arthur Burton,Carlos Gomez,16,"conversing about Arthur Burton and Carlos Gomez discussing plans for a Valentine's Day tasting event featuring the 'Fibonacci Fizz' cocktail, incorporating local herbs, poetry readings, special appetizers, and social media promotion."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:07:40,Arthur Burton,Carlos Gomez,16,"conversing about Arthur Burton and Carlos Gomez discussing plans for a Valentine's Day tasting event featuring the 'Fibonacci Fizz' cocktail, incorporating local herbs, poetry readings, special appetizers, and social media promotion."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:08:20,Carlos Gomez,Tom Moreno,16,"conversing about Carlos Gomez and Tom Moreno discussing plans for a Valentine's Day party at The Willow Market, focusing on incorporating local flavors into cocktails, collaborating with local poets, and promoting the event."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:08:50,Carlos Gomez,Tom Moreno,16,"conversing about Carlos Gomez and Tom Moreno discussing plans for a Valentine's Day party at The Willow Market, focusing on incorporating local flavors into cocktails, collaborating with local poets, and promoting the event."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:09:00,Eddy Lin,Giorgio Rossi,16,"conversing about Giorgio Rossi and Eddy Lin discussing plans for a Valentine's Day party that incorporates local flavors, decorations, cocktails inspired by community stories, interactive elements, live music, and quotes related to nature and mathematics."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:09:00,Carlos Gomez,Tom Moreno,16,"conversing about Carlos Gomez and Tom Moreno discussing plans for a Valentine's Day party at The Willow Market, focusing on incorporating local flavors into cocktails, collaborating with local poets, and promoting the event."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:11:40,Isabella Rodriguez,Sam Moore,16,"conversing about Isabella Rodriguez and Sam Moore discussing the final details for their Valentine's Day party, including decorations, music, flowers, quotes, and interactive elements to ensure a memorable event."
